Date,Song,Artist,Rank,Peak Position,Weeks in Charts,Week
2023-11-15,Burn It Down,Parker McCollum,80,77,3,46
2023-11-15,Stars Like Confetti,Dustin Lynch,81,81,5,46
2023-11-15,LaLa,Myke Towers,82,43,18,46
2023-11-15,Shake It Off (Taylor's Version),Taylor Swift,83,28,2,46
2023-11-15,SkeeYee,Sexyy Red,84,62,10,46
2023-11-15,God Gave Me A Girl,Russell Dickerson,85,81,5,46
2023-11-15,Standing Room Only,Tim McGraw,86,61,9,46
2023-11-15,Fina,Bad Bunny & Young Miko,87,14,4,46
2023-11-15,El Amor de Su Vida,Grupo Frontera & Grupo Firme,88,68,11,46
2023-11-15,All You Had To Do Was Stay (Taylor's Version),Taylor Swift,89,20,2,46
2023-11-15,Turks & Caicos,Rod Wave Featuring 21 Savage,90,24,8,46
2023-11-15,Mi Ex Tenia Razon,Karol G,91,22,12,46
2023-11-15,New Romantics (Taylor's Version),Taylor Swift,92,29,2,46
2023-11-15,Un Preview,Bad Bunny,93,43,7,46
2023-11-15,Too Much,The Kid LAROI| Jung Kook & Central Cee,94,44,3,46
2023-11-15,Save Me The Trouble,Dan + Shay,95,2,-,46
2023-11-15,Clean (Taylor's Version),Taylor Swift,96,30,2,46
2023-11-15,Bleed,The Kid LAROI,97,1,-,46
2023-11-15,But I Got A Beer In My Hand,Luke Bryan,98,4,-,46
2023-11-15,We Don't Fight Anymore,Carly Pearce Featuring Chris Stapleton,99,1,-,46
2023-11-15,Sarah's Place,Zach Bryan Featuring Noah Kahan,100,4,-,46
2023-11-22,Cruel Summer,Taylor Swift,1,1,28,47
2023-11-22,Lovin On Me,Jack Harlow,2,1,-,47
2023-11-22,Paint The Town Red,Doja Cat,3,1,15,47
2023-11-22,Snooze,SZA,4,2,49,47
2023-11-22,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,5,1,3,47
2023-11-22,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,6,1,12,47
2023-11-22,Fast Car,Luke Combs,7,2,34,47
2023-11-22,Greedy,Tate McRae,8,8,9,47
2023-11-22,Last Night,Morgan Wallen,9,1,42,47
2023-11-22,Thinkin' Bout Me,Morgan Wallen,10,7,37,47
2023-11-22,Houdini,Dua Lipa,11,1,-,47
2023-11-22,White Horse,Chris Stapleton,12,12,17,47
2023-11-22,Need A Favor,Jelly Roll,13,13,33,47
2023-11-22,Agora Hills,Doja Cat,14,14,8,47
2023-11-22,Water,Tyla,15,15,7,47
2023-11-22,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,16,11,6,47
2023-11-22,All I Want For Christmas Is You,Mariah Carey,17,59,-,47
2023-11-22,Fukumean,Gunna,18,4,22,47
2023-11-22,Save Me,Jelly Roll With Lainey Wilson,19,19,22,47
2023-11-22,Dance The Night,Dua Lipa,20,6,25,47
2023-11-22,Vampire,Olivia Rodrigo,21,1,20,47
2023-11-22,Used To Be Young,Miley Cyrus,22,8,12,47
2023-11-22,Lil Boo Thang,Paul Russell,23,23,9,47
2023-11-22,Monaco,Bad Bunny,24,5,5,47
2023-11-22,First Person Shooter,Drake Featuring J. Cole,25,1,6,47
2023-11-22,IDGAF,Drake Featuring Yeat,26,2,6,47
2023-11-22,What Was I Made For?,Billie Eilish,27,14,18,47
2023-11-22,Good Good,Usher| Summer Walker & 21 Savage,28,25,14,47
2023-11-22,Flowers,Miley Cyrus,29,1,44,47
2023-11-22,My Love Mine All Mine,Mitski,30,26,8,47
2023-11-22,Stick Season,Noah Kahan,31,31,7,47
2023-11-22,Last Christmas,Wham!,32,32,-,47
2023-11-22,Now That We Don't Talk (Taylor's Version) [From The Vault],Taylor Swift,33,2,3,47
2023-11-22,Dial Drunk,Noah Kahan With Post Malone,34,25,22,47
2023-11-22,What It Is (Block Boy),Doechii Featuring Kodak Black,35,29,28,47
2023-11-22,Kill Bill,SZA,36,1,49,47
2023-11-22,Northern Attitude,Noah Kahan With Hozier,37,1,-,47
2023-11-22,Jingle Bell Rock,Bobby Helms,38,50,-,47
2023-11-22,Lose Control,Teddy Swims,39,39,14,47
2023-11-22,Harley Quinn,Fuerza Regida & Marshmello,40,40,2,47
2023-11-22,Daylight,David Kushner,41,33,31,47
2023-11-22,I Know ?,Travis Scott,42,11,16,47
2023-11-22,Wild Ones,Jessie Murph & Jelly Roll,43,42,6,47
2023-11-22,A Holly Jolly Christmas,Burl Ives,44,33,-,47
2023-11-22,Barbie World,Nicki Minaj & Ice Spice With Aqua,45,7,21,47
2023-11-22,Pretty Little Poison,Warren Zeiders,46,46,10,47
2023-11-22,World On Fire,Nate Smith,47,47,3,47
2023-11-22,On My Mama,Victoria Monet,48,48,9,47
2023-11-22,Slut! (Taylor's Version) [From The Vault],Taylor Swift,49,3,3,47
2023-11-22,Standing Next To You,Jung Kook,50,5,2,47
2023-11-22,500lbs,Lil Tecca,51,51,8,47
2023-11-22,Strangers,Kenya Grace,52,52,9,47
2023-11-22,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,53,5,3,47
2023-11-22,Bad Idea Right?,Olivia Rodrigo,54,7,14,47
2023-11-22,Great Gatsby,Rod Wave,55,30,9,47
2023-11-22,Get Him Back!,Olivia Rodrigo,56,11,10,47
2023-11-22,Can't Have Mine,Dylan Scott,57,57,7,47
2023-11-22,Virginia Beach,Drake,58,3,6,47
2023-11-22,Everything I Love,Morgan Wallen,59,14,38,47
2023-11-22,Standing Room Only,Tim McGraw,60,60,10,47
2023-11-22,Try That In A Small Town,Jason Aldean,61,1,18,47
2023-11-22,The Painter,Cody Johnson,62,55,6,47
2023-11-22,Cobra,Megan Thee Stallion,63,32,2,47
2023-11-22,Truck Bed,HARDY,64,55,22,47
2023-11-22,Qlona,Karol G & Peso Pluma,65,28,14,47
2023-11-22,Too Much,The Kid LAROI| Jung Kook & Central Cee,66,44,4,47
2023-11-22,Perro Negro,Bad Bunny & Feid,67,20,5,47
2023-11-22,Hey Driver,Zach Bryan Featuring The War And Treaty,68,14,12,47
2023-11-22,Style (Taylor's Version),Taylor Swift,69,9,3,47
2023-11-22,Rich Men North Of Richmond,Oliver Anthony Music,70,1,14,47
2023-11-22,Meltdown,Travis Scott Featuring Drake,71,3,16,47
2023-11-22,Bongos,Cardi B & Megan Thee Stallion,72,14,10,47
2023-11-22,Slime You Out,Drake Featuring SZA,73,1,9,47
2023-11-22,Segun Quien,Maluma & Carin Leon,74,68,7,47
2023-11-22,Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,75,61,7,47
2023-11-22,Now And Then,The Beatles,76,7,2,47
2023-11-22,Single Soon,Selena Gomez,77,19,12,47
2023-11-22,Burn It Down,Parker McCollum,78,77,4,47
2023-11-22,LaLa,Myke Towers,79,43,19,47
2023-11-22,Bad Blood (Taylor's Version),Taylor Swift,80,7,3,47
2023-11-22,Can't Catch Me Now,Olivia Rodrigo,81,56,2,47
2023-11-22,Turks & Caicos,Rod Wave Featuring 21 Savage,82,24,9,47
2023-11-22,SkeeYee,Sexyy Red,83,62,11,47
2023-11-22,3D,Jung Kook & Jack Harlow,84,5,7,47
2023-11-22,Out Of The Woods (Taylor's Version),Taylor Swift,85,16,3,47
2023-11-22,Wildest Dreams (Taylor's Version),Taylor Swift,86,19,4,47
2023-11-22,El Amor de Su Vida,Grupo Frontera & Grupo Firme,87,68,12,47
2023-11-22,Save Me The Trouble,Dan + Shay,88,84,3,47
2023-11-22,Stars Like Confetti,Dustin Lynch,89,81,6,47
2023-11-22,LALALALA,Stray Kids,90,1,-,47
2023-11-22,Seven,Jung Kook Featuring Latto,91,1,15,47
2023-11-22,Suburban Legends (Taylor's Version) [From The Vault],Taylor Swift,92,10,3,47
2023-11-22,Blank Space (Taylor's Version),Taylor Swift,93,12,3,47
2023-11-22,We Don't Fight Anymore,Carly Pearce Featuring Chris Stapleton,94,94,2,47
2023-11-22,Smurk Carter,Lil Durk,95,1,-,47
2023-11-22,Mi Ex Tenia Razon,Karol G,96,22,13,47
2023-11-22,Different 'Round Here,Riley Green Featuring Luke Combs,97,1,-,47
2023-11-22,But I Got A Beer In My Hand,Luke Bryan,98,92,5,47
2023-11-22,Better Than Ever,YoungBoy Never Broke Again & Rod Wave,99,1,-,47
2023-11-22,Soak City (Do It),310babii,100,1,-,47
2023-11-29,Lovin On Me,Jack Harlow,1,1,2,48
2023-11-29,Cruel Summer,Taylor Swift,2,1,29,48
2023-11-29,Paint The Town Red,Doja Cat,3,1,16,48
2023-11-29,All I Want For Christmas Is You,Mariah Carey,4,1,60,48
2023-11-29,Snooze,SZA,5,2,50,48
2023-11-29,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,6,1,13,48
2023-11-29,Greedy,Tate McRae,7,7,10,48
2023-11-29,Rockin' Around The Christmas Tree,Brenda Lee,8,53,-,48
2023-11-29,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,9,1,4,48
2023-11-29,Water,Tyla,10,10,8,48
2023-11-29,You Broke My Heart,Drake,11,1,-,48
2023-11-29,Jingle Bell Rock,Bobby Helms,12,3,51,48
2023-11-29,Last Christmas,Wham!,13,4,33,48
2023-11-29,Last Night,Morgan Wallen,14,1,43,48
2023-11-29,Thinkin' Bout Me,Morgan Wallen,15,7,38,48
2023-11-29,A Holly Jolly Christmas,Burl Ives,16,4,34,48
2023-11-29,First Person Shooter,Drake Featuring J. Cole,17,1,7,48
2023-11-29,Fast Car,Luke Combs,18,2,35,48
2023-11-29,Agora Hills,Doja Cat,19,14,9,48
2023-11-29,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,20,11,7,48
2023-11-29,Need A Favor,Jelly Roll,21,13,34,48
2023-11-29,Save Me,Jelly Roll With Lainey Wilson,22,19,23,48
2023-11-29,Vampire,Olivia Rodrigo,23,1,21,48
2023-11-29,Lil Boo Thang,Paul Russell,24,23,10,48
2023-11-29,Fukumean,Gunna,25,4,23,48
2023-11-29,Evil Ways,Drake Featuring J. Cole,26,1,-,48
2023-11-29,White Horse,Chris Stapleton,27,12,18,48
2023-11-29,It's The Most Wonderful Time Of The Year,Andy Williams,28,34,-,48
2023-11-29,IDGAF,Drake Featuring Yeat,29,2,7,48
2023-11-29,Used To Be Young,Miley Cyrus,30,8,13,48
2023-11-29,Dance The Night,Dua Lipa,31,6,26,48
2023-11-29,Good Good,Usher| Summer Walker & 21 Savage,32,25,15,48
2023-11-29,Houdini,Dua Lipa,33,11,2,48
2023-11-29,Exes,Tate McRae,34,1,-,48
2023-11-29,Let It Snow; Let It Snow; Let It Snow!,Dean Martin,35,26,-,48
2023-11-29,What Was I Made For?,Billie Eilish,36,14,19,48
2023-11-29,Stick Season,Noah Kahan,37,31,8,48
2023-11-29,Monaco,Bad Bunny,38,5,6,48
2023-11-29,Feliz Navidad,Jose Feliciano,39,27,-,48
2023-11-29,Lose Control,Teddy Swims,40,39,15,48
2023-11-29,Dial Drunk,Noah Kahan With Post Malone,41,25,23,48
2023-11-29,Underneath The Tree,Kelly Clarkson,42,22,-,48
2023-11-29,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",43,39,-,48
2023-11-29,My Love Mine All Mine,Mitski,44,26,9,48
2023-11-29,What It Is (Block Boy),Doechii Featuring Kodak Black,45,29,29,48
2023-11-29,Sleigh Ride,The Ronettes,46,23,-,48
2023-11-29,Flowers,Miley Cyrus,47,1,45,48
2023-11-29,Santa Tell Me,Ariana Grande,48,19,-,48
2023-11-29,Kill Bill,SZA,49,1,50,48
2023-11-29,Virginia Beach,Drake,50,3,7,48
2023-11-29,Red Button,Drake,51,1,-,48
2023-11-29,The Shoe Fits,Drake,52,1,-,48
2023-11-29,Pretty Little Poison,Warren Zeiders,53,46,11,48
2023-11-29,I Know ?,Travis Scott,54,11,17,48
2023-11-29,World On Fire,Nate Smith,55,47,4,48
2023-11-29,Now That We Don't Talk (Taylor's Version) [From The Vault],Taylor Swift,56,2,4,48
2023-11-29,Harley Quinn,Fuerza Regida & Marshmello,57,40,3,48
2023-11-29,Stories About My Brother,Drake,58,1,-,48
2023-11-29,On My Mama,Victoria Monet,59,48,10,48
2023-11-29,Wild Ones,Jessie Murph & Jelly Roll,60,42,7,48
2023-11-29,Can't Have Mine,Dylan Scott,61,57,8,48
2023-11-29,500lbs,Lil Tecca,62,51,9,48
2023-11-29,Can't Catch Me Now,Olivia Rodrigo,63,56,3,48
2023-11-29,Strangers,Kenya Grace,64,52,10,48
2023-11-29,Great Gatsby,Rod Wave,65,30,10,48
2023-11-29,Truck Bed,HARDY,66,55,23,48
2023-11-29,Get Him Back!,Olivia Rodrigo,67,11,11,48
2023-11-29,Try That In A Small Town,Jason Aldean,68,1,19,48
2023-11-29,Everything I Love,Morgan Wallen,69,14,39,48
2023-11-29,The Painter,Cody Johnson,70,55,7,48
2023-11-29,Wick Man,Drake,71,1,-,48
2023-11-29,Qlona,Karol G & Peso Pluma,72,28,15,48
2023-11-29,Standing Next To You,Jung Kook,73,5,3,48
2023-11-29,Slime You Out,Drake Featuring SZA,74,1,10,48
2023-11-29,Bad Idea Right?,Olivia Rodrigo,75,7,15,48
2023-11-29,Slut! (Taylor's Version) [From The Vault],Taylor Swift,76,3,4,48
2023-11-29,Hey Driver,Zach Bryan Featuring The War And Treaty,77,14,13,48
2023-11-29,Segun Quien,Maluma & Carin Leon,78,68,8,48
2023-11-29,Northern Attitude,Noah Kahan With Hozier,79,37,2,48
2023-11-29,Burn It Down,Parker McCollum,80,77,5,48
2023-11-29,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,81,5,4,48
2023-11-29,Perro Negro,Bad Bunny & Feid,82,20,6,48
2023-11-29,Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,83,61,8,48
2023-11-29,Where The Wild Things Are,Luke Combs,84,1,-,48
2023-11-29,Rich Men North Of Richmond,Oliver Anthony Music,85,1,15,48
2023-11-29,Turks & Caicos,Rod Wave Featuring 21 Savage,86,24,10,48
2023-11-29,Save Me The Trouble,Dan + Shay,87,84,4,48
2023-11-29,SkeeYee,Sexyy Red,88,62,12,48
2023-11-29,LaLa,Myke Towers,89,43,20,48
2023-11-29,"I Swear; I Really Wanted To Make A ""Rap"" Album But...",Andre 3000,90,1,-,48
2023-11-29,Style (Taylor's Version),Taylor Swift,91,9,4,48
2023-11-29,El Amor de Su Vida,Grupo Frontera & Grupo Firme,92,68,13,48
2023-11-29,Too Much,The Kid LAROI| Jung Kook & Central Cee,93,44,5,48
2023-11-29,Meltdown,Travis Scott Featuring Drake,94,3,17,48
2023-11-29,Surround Sound,JID Featuring 21 Savage & Baby Tate,95,2,-,48
2023-11-29,Different 'Round Here,Riley Green Featuring Luke Combs,96,96,2,48
2023-11-29,Bongos,Cardi B & Megan Thee Stallion,97,14,11,48
2023-11-29,But I Got A Beer In My Hand,Luke Bryan,98,92,6,48
2023-11-29,Calling For You,Drake Featuring 21 Savage,99,4,-,48
2023-11-29,Mi Ex Tenia Razon,Karol G,100,22,14,48
2023-12-06,Rockin' Around The Christmas Tree,Brenda Lee,1,1,54,49
2023-12-06,All I Want For Christmas Is You,Mariah Carey,2,1,61,49
2023-12-06,Lovin On Me,Jack Harlow,3,1,3,49
2023-12-06,Jingle Bell Rock,Bobby Helms,4,3,52,49
2023-12-06,Last Christmas,Wham!,5,4,34,49
2023-12-06,A Holly Jolly Christmas,Burl Ives,6,4,35,49
2023-12-06,Cruel Summer,Taylor Swift,7,1,30,49
2023-12-06,Paint The Town Red,Doja Cat,8,1,17,49
2023-12-06,Snooze,SZA,9,2,51,49
2023-12-06,It's The Most Wonderful Time Of The Year,Andy Williams,10,5,35,49
2023-12-06,Greedy,Tate McRae,11,7,11,49
2023-12-06,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,12,1,14,49
2023-12-06,Let It Snow; Let It Snow; Let It Snow!,Dean Martin,13,8,27,49
2023-12-06,Sleigh Ride,The Ronettes,14,10,24,49
2023-12-06,Water,Tyla,15,10,9,49
2023-12-06,Feliz Navidad,Jose Feliciano,16,6,28,49
2023-12-06,Underneath The Tree,Kelly Clarkson,17,12,23,49
2023-12-06,Santa Tell Me,Ariana Grande,18,12,20,49
2023-12-06,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",19,9,40,49
2023-12-06,Last Night,Morgan Wallen,20,1,44,49
2023-12-06,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,21,1,5,49
2023-12-06,Thinkin' Bout Me,Morgan Wallen,22,7,39,49
2023-12-06,White Christmas,Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,23,31,-,49
2023-12-06,Agora Hills,Doja Cat,24,14,10,49
2023-12-06,Fast Car,Luke Combs,25,2,36,49
2023-12-06,Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,26,23,-,49
2023-12-06,Christmas (Baby Please Come Home),Darlene Love,27,18,-,49
2023-12-06,Deck The Halls,Nat King Cole,28,9,-,49
2023-12-06,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,29,19,-,49
2023-12-06,Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,30,10,-,49
2023-12-06,It's Beginning To Look A Lot Like Christmas,Michael Buble,31,16,-,49
2023-12-06,Blue Christmas,Elvis Presley,32,9,-,49
2023-12-06,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,33,11,8,49
2023-12-06,First Person Shooter,Drake Featuring J. Cole,34,1,8,49
2023-12-06,Lil Boo Thang,Paul Russell,35,23,11,49
2023-12-06,Need A Favor,Jelly Roll,36,13,35,49
2023-12-06,Vampire,Olivia Rodrigo,37,1,22,49
2023-12-06,Save Me,Jelly Roll With Lainey Wilson,38,19,24,49
2023-12-06,Fukumean,Gunna,39,4,24,49
2023-12-06,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,40,16,-,49
2023-12-06,Used To Be Young,Miley Cyrus,41,8,14,49
2023-12-06,Run Rudolph Run,Chuck Berry,42,18,-,49
2023-12-06,You're A Mean One; Mr. Grinch,Thurl Ravenscroft,43,8,-,49
2023-12-06,Santa Claus Is Comin' To Town,Jackson 5,44,7,-,49
2023-12-06,What Was I Made For?,Billie Eilish,45,14,20,49
2023-12-06,You're Losing Me (From The Vault),Taylor Swift,46,1,-,49
2023-12-06,Happy Holiday / The Holiday Season,Andy Williams,47,16,-,49
2023-12-06,Good Good,Usher| Summer Walker & 21 Savage,48,25,16,49
2023-12-06,Wonderful Christmastime,Paul McCartney,49,9,-,49
2023-12-06,White Horse,Chris Stapleton,50,12,19,49
2023-12-06,Stick Season,Noah Kahan,51,31,9,49
2023-12-06,Houdini,Dua Lipa,52,11,3,49
2023-12-06,My Love Mine All Mine,Mitski,53,26,10,49
2023-12-06,Lose Control,Teddy Swims,54,39,16,49
2023-12-06,IDGAF,Drake Featuring Yeat,55,2,8,49
2023-12-06,Monaco,Bad Bunny,56,5,7,49
2023-12-06,I Know ?,Travis Scott,57,11,18,49
2023-12-06,You Broke My Heart,Drake,58,11,2,49
2023-12-06,Can't Catch Me Now,Olivia Rodrigo,59,56,4,49
2023-12-06,World On Fire,Nate Smith,60,47,5,49
2023-12-06,On My Mama,Victoria Monet,61,48,11,49
2023-12-06,Pretty Little Poison,Warren Zeiders,62,46,12,49
2023-12-06,Exes,Tate McRae,63,34,2,49
2023-12-06,500lbs,Lil Tecca,64,51,10,49
2023-12-06,Harley Quinn,Fuerza Regida & Marshmello,65,40,4,49
2023-12-06,Strangers,Kenya Grace,66,52,11,49
2023-12-06,Can't Have Mine,Dylan Scott,67,57,9,49
2023-12-06,Get Him Back!,Olivia Rodrigo,68,11,12,49
2023-12-06,Wild Ones,Jessie Murph & Jelly Roll,69,42,8,49
2023-12-06,Everything I Love,Morgan Wallen,70,14,40,49
2023-12-06,Truck Bed,HARDY,71,55,24,49
2023-12-06,3D,Jung Kook & Jack Harlow,72,8,-,49
2023-12-06,Virginia Beach,Drake,73,3,8,49
2023-12-06,Now That We Don't Talk (Taylor's Version) [From The Vault],Taylor Swift,74,2,5,49
2023-12-06,Great Gatsby,Rod Wave,75,30,11,49
2023-12-06,The Painter,Cody Johnson,76,55,8,49
2023-12-06,Surround Sound,JID Featuring 21 Savage & Baby Tate,77,77,3,49
2023-12-06,Qlona,Karol G & Peso Pluma,78,28,16,49
2023-12-06,Try That In A Small Town,Jason Aldean,79,1,20,49
2023-12-06,Standing Next To You,Jung Kook,80,5,4,49
2023-12-06,Segun Quien,Maluma & Carin Leon,81,68,9,49
2023-12-06,Burn It Down,Parker McCollum,82,77,6,49
2023-12-06,Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,83,61,9,49
2023-12-06,Where The Wild Things Are,Luke Combs,84,84,2,49
2023-12-06,Hey Driver,Zach Bryan Featuring The War And Treaty,85,14,14,49
2023-12-06,Bad Idea Right?,Olivia Rodrigo,86,7,16,49
2023-12-06,Northern Attitude,Noah Kahan With Hozier,87,37,3,49
2023-12-06,Perro Negro,Bad Bunny & Feid,88,20,7,49
2023-12-06,Save Me The Trouble,Dan + Shay,89,84,5,49
2023-12-06,Slime You Out,Drake Featuring SZA,90,1,11,49
2023-12-06,Turks & Caicos,Rod Wave Featuring 21 Savage,91,24,11,49
2023-12-06,Too Much,The Kid LAROI| Jung Kook & Central Cee,92,44,6,49
2023-12-06,Meltdown,Travis Scott Featuring Drake,93,3,18,49
2023-12-06,El Amor de Su Vida,Grupo Frontera & Grupo Firme,94,68,14,49
2023-12-06,Different 'Round Here,Riley Green Featuring Luke Combs,95,95,3,49
2023-12-06,But I Got A Beer In My Hand,Luke Bryan,96,92,7,49
2023-12-06,Labios Mordidos,Kali Uchis & Karol G,97,1,-,49
2023-12-06,Slut! (Taylor's Version) [From The Vault],Taylor Swift,98,3,5,49
2023-12-06,Rich Men North Of Richmond,Oliver Anthony Music,99,1,16,49
2023-12-06,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,100,5,5,49
2023-12-13,Rockin' Around The Christmas Tree,Brenda Lee,1,1,55,50
2023-12-13,All I Want For Christmas Is You,Mariah Carey,2,1,62,50
2023-12-13,Jingle Bell Rock,Bobby Helms,3,3,53,50
2023-12-13,Last Christmas,Wham!,4,4,35,50
2023-12-13,Lovin On Me,Jack Harlow,5,1,4,50
2023-12-13,A Holly Jolly Christmas,Burl Ives,6,4,36,50
2023-12-13,Cruel Summer,Taylor Swift,7,1,31,50
2023-12-13,It's The Most Wonderful Time Of The Year,Andy Williams,8,5,36,50
2023-12-13,Snooze,SZA,9,2,52,50
2023-12-13,Paint The Town Red,Doja Cat,10,1,18,50
2023-12-13,Feliz Navidad,Jose Feliciano,11,6,29,50
2023-12-13,Let It Snow; Let It Snow; Let It Snow!,Dean Martin,12,8,28,50
2023-12-13,Underneath The Tree,Kelly Clarkson,13,12,24,50
2023-12-13,Sleigh Ride,The Ronettes,14,10,25,50
2023-12-13,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",15,9,41,50
2023-12-13,Greedy,Tate McRae,16,7,12,50
2023-12-13,Santa Tell Me,Ariana Grande,17,12,21,50
2023-12-13,White Christmas,Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,18,12,32,50
2023-12-13,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,19,1,15,50
2023-12-13,Water,Tyla,20,10,10,50
2023-12-13,Christmas (Baby Please Come Home),Darlene Love,21,15,19,50
2023-12-13,Last Night,Morgan Wallen,22,1,45,50
2023-12-13,Deck The Halls,Nat King Cole,23,16,10,50
2023-12-13,Blue Christmas,Elvis Presley,24,24,10,50
2023-12-13,It's Beginning To Look A Lot Like Christmas,Michael Buble,25,20,17,50
2023-12-13,Thinkin' Bout Me,Morgan Wallen,26,7,40,50
2023-12-13,You're Losing Me (From The Vault),Taylor Swift,27,27,2,50
2023-12-13,Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,28,20,11,50
2023-12-13,Agora Hills,Doja Cat,29,14,11,50
2023-12-13,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,30,1,6,50
2023-12-13,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,31,25,17,50
2023-12-13,Fast Car,Luke Combs,32,2,37,50
2023-12-13,Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,33,16,24,50
2023-12-13,Santa Claus Is Comin' To Town,Jackson 5,34,33,8,50
2023-12-13,Run Rudolph Run,Chuck Berry,35,10,19,50
2023-12-13,You're A Mean One; Mr. Grinch,Thurl Ravenscroft,36,31,9,50
2023-12-13,Fukumean,Gunna,37,4,25,50
2023-12-13,Lil Boo Thang,Paul Russell,38,23,12,50
2023-12-13,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,39,11,9,50
2023-12-13,Need A Favor,Jelly Roll,40,13,36,50
2023-12-13,First Person Shooter,Drake Featuring J. Cole,41,1,9,50
2023-12-13,Save Me,Jelly Roll With Lainey Wilson,42,19,25,50
2023-12-13,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,43,6,-,50
2023-12-13,Stick Season,Noah Kahan,44,31,10,50
2023-12-13,Vampire,Olivia Rodrigo,45,1,23,50
2023-12-13,Used To Be Young,Miley Cyrus,46,8,15,50
2023-12-13,Wonderful Christmastime,Paul McCartney,47,28,10,50
2023-12-13,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,48,12,20,50
2023-12-13,What Was I Made For?,Billie Eilish,49,14,21,50
2023-12-13,Little Saint Nick,The Beach Boys,50,5,-,50
2023-12-13,Houdini,Dua Lipa,51,11,4,50
2023-12-13,Lose Control,Teddy Swims,52,39,17,50
2023-12-13,White Horse,Chris Stapleton,53,12,20,50
2023-12-13,Good Good,Usher| Summer Walker & 21 Savage,54,25,17,50
2023-12-13,My Love Mine All Mine,Mitski,55,26,11,50
2023-12-13,IDGAF,Drake Featuring Yeat,56,2,9,50
2023-12-13,My House,Beyonce,57,1,-,50
2023-12-13,I Know ?,Travis Scott,58,11,19,50
2023-12-13,Monaco,Bad Bunny,59,5,8,50
2023-12-13,World On Fire,Nate Smith,60,47,6,50
2023-12-13,On My Mama,Victoria Monet,61,48,12,50
2023-12-13,Pretty Little Poison,Warren Zeiders,62,46,13,50
2023-12-13,Harley Quinn,Fuerza Regida & Marshmello,63,40,5,50
2023-12-13,Surround Sound,JID Featuring 21 Savage & Baby Tate,64,64,4,50
2023-12-13,500lbs,Lil Tecca,65,51,11,50
2023-12-13,You Broke My Heart,Drake,66,11,3,50
2023-12-13,Can't Catch Me Now,Olivia Rodrigo,67,56,5,50
2023-12-13,Strangers,Kenya Grace,68,52,12,50
2023-12-13,Wild Ones,Jessie Murph & Jelly Roll,69,42,9,50
2023-12-13,Get Him Back!,Olivia Rodrigo,70,11,13,50
2023-12-13,Exes,Tate McRae,71,34,3,50
2023-12-13,Standing Next To You,Jung Kook,72,5,5,50
2023-12-13,Everything I Love,Morgan Wallen,73,14,41,50
2023-12-13,Truck Bed,HARDY,74,55,25,50
2023-12-13,Qlona,Karol G & Peso Pluma,75,28,17,50
2023-12-13,Segun Quien,Maluma & Carin Leon,76,68,10,50
2023-12-13,The Painter,Cody Johnson,77,55,9,50
2023-12-13,Virginia Beach,Drake,78,3,9,50
2023-12-13,Everywhere; Everything,Noah Kahan With Gracie Abrams,79,1,-,50
